Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,First Time Discloser,Population,Population Year,City Location,Last update
2019,60073,Wolverhampton City Council,Wolverhampton,United Kingdom of Great Britain and Northern Ireland,Europe,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,60050,Guwahati Municipal Corporation,,India,South and West Asia,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,1498970,2015,,2020-06-25T04:52:51.327
2019,54390,Hsinchu County Government,Hsinchu County,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",non public,No,,0,POINT (121.013 24.8269),2020-06-25T04:52:51.327
2019,54641,Prefeitura de Limeira,Limeira,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-47.3974 -22.5665),2020-06-25T04:52:51.327
2019,54517,City Örebro,Örebro,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities,WWF",public,No,153367,2018,POINT (15.2066 59.2741),2020-06-25T04:52:51.327
2019,54348,The Local Government of Quezon City,Quezon City,Philippines,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,3076345,2019,POINT (120.862 15.6835),2020-06-25T04:52:51.327
2019,8242,City of Helsinki,Helsinki,Finland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,650033,2018,POINT (24.941 60.1733),2020-06-25T04:52:51.327
2019,54498,Ayuntamiento de Murcia,Murcia,Spain,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,443243,2019,POINT (-1.00495 37.799),2020-06-25T04:52:51.327
2019,74401,"City of Encinitas, CA",Encinitas,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,63184,2017,POINT (-117.293 33.0454),2020-06-25T04:52:51.327
2019,73879,Roskilde,Roskilde,Denmark,Europe,CDP Cities,public,No,,0,POINT (12.0878 55.6419),2020-06-25T04:52:51.327
2019,59644,"City of Culver City, CA",Culver City,United States of America,North America,CDP Cities,public,No,39860,2018,POINT (-118.4 34.02),2020-06-25T04:52:51.327
2019,54605,Municipalidad de Cusco,Cusco,Peru,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,73803,Herrera,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,1767,2010,,2020-06-25T04:52:51.327
2019,840036,La Paz,,Argentina,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,49327,City of Providence,Providence,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-71.4128 41.824),2020-06-25T04:52:51.327
2019,74427,City of Sarasota,Sarasota,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,56000,2016,POINT (27.3364 82.5307),2020-06-25T04:52:51.327
2019,52638,Prefeitura de Aracaju,Aracaju,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-37.0731 -10.9472),2020-06-25T04:52:51.327
2019,50673,Município de Faro,Faro,Portugal,Europe,CDP Cities,public,No,60974,2018,POINT (-7.93044 37.0194),2020-06-25T04:52:51.327
2019,35874,City of Phoenix,Phoenix,United States of America,North America,CDP Cities,public,No,1660272,2018,POINT (-112.074 33.4484),2020-06-25T04:52:51.327
2019,834370,"Town of Secaucus, NJ",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,18000,2019,,2020-06-25T04:52:51.327
2019,70017,Alcaldia de Palmira,Palmira,Colombia,Latin America,CDP Cities,public,No,308671,2017,POINT (-76.3036 3.53944),2020-06-25T04:52:51.327
2019,60127,Municipality of Thessaloniki,Thessaloniki,Greece,Europe,CDP Cities,public,No,,0,POINT (23.0634 40.7505),2020-06-25T04:52:51.327
2019,60216,City of Växjö,Växjö,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities,WWF",public,No,91060,2017,POINT (14.8091 56.8777),2020-06-25T04:52:51.327
2019,73802,Crespo,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,20274,2010,,2020-06-25T04:52:51.327
2019,59536,City of Kitchener,Kitchener,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,242368,2017,POINT (-80.561 43.42),2020-06-25T04:52:51.327
2019,840034,Morón,,Argentina,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,50672,Município de Santarém,Santarém,Portugal,Europe,CDP Cities,public,No,,0,POINT (-8.68599 39.2367),2020-06-25T04:52:51.327
2019,50555,City of Hamilton,Hamilton,Canada,North America,CDP Cities,public,No,,0,POINT (-79.8661 43.25),2020-06-25T04:52:51.327
2019,50551,City of Long Beach,Long Beach,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,470130,2017,POINT (-118.194 33.7701),2020-06-25T04:52:51.327
2019,840918,Prefeitura de Pilões,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,62817,"City of Ithaca, NY",,United States of America,North America,CDP Cities,public,Yes,30999,2018,,2020-06-25T04:52:51.327
2019,59969,City of Mandurah,,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,85302,2019,,2020-06-25T04:52:51.327
2019,841155,Municipalidad de Tarapoto,,Peru,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,60108,Norwich City Council,Norwich,United Kingdom of Great Britain and Northern Ireland,Europe,CDP Cities,non public,No,213000,2019,POINT (1.2974 52.6309),2020-06-25T04:52:51.327
2019,60392,Municipalidad de San Isidro (Lima),San Isidro (Lima),Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,54206,2015,POINT (-77.0273 -12.0977),2020-06-25T04:52:51.327
2019,68337,Bekasi City Government,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,2873484,2017,,2020-06-25T04:52:51.327
2019,60229,Municipality of Arendal,Arendal,Norway,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities,WWF",public,No,44785,2018,POINT (8.77245 58.4618),2020-06-25T04:52:51.327
2019,36223,Antananarivo,Antananarivo,Madagascar,Africa,CDP Cities,public,No,1370326,2015,POINT (47.5079 -18.8792),2020-06-25T04:52:51.327
2019,54274,Rotorua Lakes Council,Rotorua,New Zealand,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,71700,2017,,2020-06-25T04:52:51.327
2019,54349,Balikpapan City Government,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,636012,2018,POINT (116.831 -1.26539),2020-06-25T04:52:51.327
2019,73637,Steve Tshwete,,South Africa,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,278749,2016,,2020-06-25T04:52:51.327
2019,59552,"City of Davis, CA","Davis, CA",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,68111,2016,POINT (-121.741 38.5449),2020-06-25T04:52:51.327
2019,73806,Llambi Campbell,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,2523,2010,,2020-06-25T04:52:51.327
2019,54082,"City of Hollywood, FL",Hollywood,United States of America,North America,CDP Cities,public,No,149750,2017,POINT (-80.1495 26.0112),2020-06-25T04:52:51.327
2019,54116,City of Dubuque,Dubuque,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,58276,2018,POINT (-90.5071 42.5006),2020-06-25T04:52:51.327
2019,31156,Municipality of Curitiba,Curitiba,Brazil,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,1751907,2010,POINT (-49.2647 -25.4311),2020-06-25T04:52:51.327
2019,10495,City of Las Vegas,Las Vegas,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,652918,2018,POINT (-115.14 36.1699),2020-06-25T04:52:51.327
2019,54681,Prefeitura Municipal de Araçatuba,Araçatuba,Brazil,Latin America,CDP Cities,public,No,195874,2019,POINT (-50.4328 -21.2089),2020-06-25T04:52:51.327
2019,834219,Municipality of Corrientes,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,376528,2014,,2020-06-25T04:52:51.327
2019,60264,Prefeitura de Botucatu,Botucatu,Brazil,Latin America,CDP Cities,public,No,144000,2019,POINT (-48.4441 -22.8852),2020-06-25T04:52:51.327
2019,60007,City of Santa Rosa,Santa Rosa,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,353800,2015,POINT (121.089 14.2843),2020-06-25T04:52:51.327
2019,59563,"City of Takoma Park, MD",Takoma Park,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-77.0075 38.9779),2020-06-25T04:52:51.327
2019,840931,Prefeitura de Cordeirópolis,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,74418,"Town of Breckenridge, CO",Breckenridge,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5035,2016,POINT (106.038 39.4817),2020-06-25T04:52:51.327
2019,49330,Kansas City,Kansas City,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,488943,2017,POINT (-94.573 39.1429),2020-06-25T04:52:51.327
2019,54513,Municipality of Uppsala,Uppsala,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,225164,2018,POINT (17.635 59.8536),2020-06-25T04:52:51.327
2019,32550,City of Denver,Denver,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,704621,2017,POINT (-104.985 39.7376),2020-06-25T04:52:51.327
2019,43923,City of Hannover,Hannover,Germany,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,544700,2018,POINT (9.7356 52.3739),2020-06-25T04:52:51.327
2019,54687,Prefeitura Municipal de São José dos Campos,São José dos Campos,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,713943,2017,POINT (-45.8783 -23.1848),2020-06-25T04:52:51.327
2019,36002,Ville de Kinshasa,Ville de Kinshasa,Democratic Republic of the Congo,Africa,CDP Cities,public,No,,0,POINT (15.2663 -4.44193),2020-06-25T04:52:51.327
2019,46473,City of Zaragoza,Zaragoza,Spain,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,666880,2018,POINT (-0.88701 41.6086),2020-06-25T04:52:51.327
2019,54361,Petaling Jaya City Council,Petaling Jaya,Malaysia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,658611,2010,POINT (101.595 3.1279),2020-06-25T04:52:51.327
2019,840943,Prefeitura de Boa Ventura,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,50211,Tbilisi City,Tbilisi,Georgia,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (44.8271 41.7151),2020-06-25T04:52:51.327
2019,35865,Municipality of Fortaleza,Fortaleza,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-48.3936 -10.7183),2020-06-25T04:52:51.327
2019,54347,Pasig City,Pasig,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,772695,2016,POINT (121.061 14.5869),2020-06-25T04:52:51.327
2019,35913,City of Nairobi,Nairobi,Kenya,Africa,"C40,CDP Cities",public,No,4500000,2017,POINT (36.8219 -1.29206),2020-06-25T04:52:51.327
2019,36410,City of Memphis,Memphis,United States of America,North America,CDP Cities,public,No,650618,2018,POINT (-90.049 35.1495),2020-06-25T04:52:51.327
2019,54521,BCP Council,Bournemouth,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,193700,2016,POINT (-1.88076 50.7192),2020-06-25T04:52:51.327
2019,73680,Carcarana,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,16432,2010,,2020-06-25T04:52:51.327
2019,60213,Šiauliai City Municipality,Šiauliai,Lithuania,Europe,"CDP Cities,Union of the Baltic Cities",non public,No,,0,POINT (23.3137 55.9349),2020-06-25T04:52:51.327
2019,840018,Municipalidad Distrital de Ate,,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,647000,2017,,2020-06-25T04:52:51.327
2019,35905,Corporation of Chennai,Chennai,India,South and West Asia,"C40,CDP Cities",public,No,7900000,2019,POINT (80.2425 13.0992),2020-06-25T04:52:51.327
2019,54029,City of Spokane,Spokane,United States of America,North America,CDP Cities,public,Yes,215144,2016,,2020-06-25T04:52:51.327
2019,61467,Dipolog City,,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,130759,2015,,2020-06-25T04:52:51.327
2019,69824,Västervik,Västervik Municipality,Sweden,Europe,"CDP Cities,Union of the Baltic Cities",public,Yes,36680,2018,POINT (16.3484 57.9587),2020-06-25T04:52:51.327
2019,50388,Prefeitura de Natal,Natal,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-35.2009 -5.77925),2020-06-25T04:52:51.327
2019,60588,City of Alba-Iulia,Alba-Iulia,Romania,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (23.569 46.0823),2020-06-25T04:52:51.327
2019,834202,Mogale City Local Municipality,,South Africa,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,383864,2016,,2020-06-25T04:52:51.327
2019,74678,City of Galati,,Romania,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,303000,2018,,2020-06-25T04:52:51.327
2019,831999,Concejo Municipal de Distrito de Monte Verde,,Costa Rica,Latin America,CDP Cities,public,Yes,65,219,,2020-06-25T04:52:51.327
2019,31173,Comune di Milano,Milano,Italy,Europe,"C40,CDP Cities",public,No,1395274,2018,POINT (9.08635 45.8026),2020-06-25T04:52:51.327
2019,73750,Tarakan City,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,253026,2017,,2020-06-25T04:52:51.327
2019,31180,Región Metropolitana de Santiago,Santiago,Chile,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-70.6693 -33.4489),2020-06-25T04:52:51.327
2019,59669,City of North Vancouver,North Vancouver,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,52898,2016,POINT (-123.072 49.32),2020-06-25T04:52:51.327
2019,20113,City of Vancouver,Vancouver,Canada,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,642686,2018,POINT (-123.114 49.2612),2020-06-25T04:52:51.327
2019,1093,City of Atlanta,Atlanta,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,450182,2017,POINT (-84.388 33.749),2020-06-25T04:52:51.327
2019,54391,Nonthaburi City,,Thailand,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,255167,2019,,2020-06-25T04:52:51.327
2019,73666,Cuyahoga County,,United States of America,North America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,58357,City of West Hollywood,West Hollywood,United States of America,North America,CDP Cities,public,No,,0,POINT (-118.362 34.09),2020-06-25T04:52:51.327
2019,60633,La mairie de Bujumbura,Bujumbura,Burundi,Africa,CDP Cities,public,No,1300000,2018,POINT (29.3599 -3.36137),2020-06-25T04:52:51.327
2019,35872,Municipality of Recife,Recife,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-34.8829 -8.05783),2020-06-25T04:52:51.327
2019,73690,Villa General Belgrano,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,8257,2010,,2020-06-25T04:52:51.327
2019,54100,"City of Columbia, MO","Columbia, MO",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,118565,2015,POINT (-92.3341 38.9517),2020-06-25T04:52:51.327
2019,59996,Batangas City,Batangas,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,354170,2017,POINT (121.058 13.7565),2020-06-25T04:52:51.327
2019,73648,Arias,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,7249,2010,,2020-06-25T04:52:51.327
2019,73530,"Town of Lexington, MA","Lexington, MA",United States of America,North America,CDP Cities,public,No,31394,2010,POINT (-71.2269 42.4443),2020-06-25T04:52:51.327
2019,50650,City of Gibraltar,Gibraltar,Gibraltar,Europe,CDP Cities,public,No,34481,2017,POINT (-5.35359 36.1408),2020-06-25T04:52:51.327
2019,31158,Hanoi City,Hanoi,Viet Nam,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",non public,No,8053663,2019,POINT (105.815 21.0258),2020-06-25T04:52:51.327
2019,44077,Kampala City,Kampala,Uganda,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,1631210,2018,,2020-06-25T04:52:51.327
2019,37241,City of Berkeley,Berkeley,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,121643,2018,,2020-06-25T04:52:51.327
2019,59180,Middelfart Kommune,Middelfart,Denmark,Europe,CDP Cities,public,No,38211,2018,POINT (9.87264 55.471),2020-06-25T04:52:51.327
2019,37038,City of Cologne,Cologne,Germany,Europe,CDP Cities,public,No,,2017,POINT (6.9583 50.9414),2020-06-25T04:52:51.327
2019,54306,Medan City Government,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,2247425,2017,,2020-06-25T04:52:51.327
2019,60272,Prefeitura de Campina Grande,Campina Grande,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-35.8808 -7.2291),2020-06-25T04:52:51.327
2019,54709,Prefeitura de Blumenau,Blumenau,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-49.0717 -26.9166),2020-06-25T04:52:51.327
2019,839972,Villa Eloisa,Villa Eloisa,Argentina,Latin America,CDP Cities,public,Yes,3144,2010,,2020-06-25T04:52:51.327
2019,60410,Municipalidad de Peñalolén,Peñalolén,Chile,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,241599,2017,POINT (-70.5302 -33.454),2020-06-25T04:52:51.327
2019,50571,City of Victoria,Victoria,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,92000,2018,POINT (-123.366 48.4284),2020-06-25T04:52:51.327
2019,826380,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),,Mexico,Latin America,CDP Cities,public,Yes,144000,2015,,2020-06-25T04:52:51.327
2019,43969,Ciudad de Asunción,Asunción,Paraguay,Latin America,CDP Cities,public,No,525252,2017,POINT (-57.5759 -25.2637),2020-06-25T04:52:51.327
2019,61790,"City of Emeryville, CA",Emeryville,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11885,2019,POINT (-122.285 37.8313),2020-06-25T04:52:51.327
2019,55324,Município de Guimarães,Guimarães,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-8.29224 41.4443),2020-06-25T04:52:51.327
2019,68373,Prefeitura de Pedreira,,Brazil,Latin America,CDP Cities,public,Yes,47321,2018,,2020-06-25T04:52:51.327
2019,50674,Município de Viseu,Viseu,Portugal,Europe,CDP Cities,public,No,,0,POINT (-7.91247 40.6566),2020-06-25T04:52:51.327
2019,59657,"City of Beaverton, OR",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,97514,2017,,2020-06-25T04:52:51.327
2019,43907,City of Indianapolis,Indianapolis,United States of America,North America,CDP Cities,public,No,872680,2019,POINT (-86.1785 39.7676),2020-06-25T04:52:51.327
2019,73671,Godoy Cruz,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,19193,2010,,2020-06-25T04:52:51.327
2019,50665,Município de Ovar,Ovar,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,55398,2017,POINT (-8.59723 40.8901),2020-06-25T04:52:51.327
2019,35858,City of Cape Town,Cape Town,South Africa,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,4223565,2017,POINT (18.4239 -33.9253),2020-06-25T04:52:51.327
2019,53860,"City of Wilmington, NC",Wilmington,United States of America,North America,CDP Cities,public,Yes,119045,2017,,2020-06-25T04:52:51.327
2019,35863,eThekwini Municipality,Durban,South Africa,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,38876356,2017,POINT (31.0218 -29.8587),2020-06-25T04:52:51.327
2019,73787,Tapalqué,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,9178,21,,2020-06-25T04:52:51.327
2019,60416,Municipalidad de San Isidro (Argentina),San Isidro (Argentina),Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,293,2010,POINT (-68.8122 -32.9775),2020-06-25T04:52:51.327
2019,834278,Municipality of Resistencia,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,299328,2014,,2020-06-25T04:52:51.327
2019,69968,Alcaldia de Rionegro,Rionegro,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,137078,2017,POINT (-75.3739 6.15316),2020-06-25T04:52:51.327
2019,69999,Greifswald,Greifswald,Germany,Europe,"CDP Cities,Union of the Baltic Cities",public,No,58043,2018,POINT (12.3923 54.0865),2020-06-25T04:52:51.327
2019,35915,City of Jaipur,Jaipur,India,South and West Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3046163,2011,POINT (75.7873 26.9124),2020-06-25T04:52:51.327
2019,31009,City of Copenhagen,Copenhagen,Denmark,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,602481,2017,POINT (12.5683 55.6761),2020-06-25T04:52:51.327
2019,54367,Melaka Historic City Council,,Malaysia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,524353,2018,,2020-06-25T04:52:51.327
2019,43921,City of Zagreb,Zagreb,Croatia,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,802762,2017,POINT (15.9819 45.815),2020-06-25T04:52:51.327
2019,59538,City of Mississauga,Mississauga,Canada,North America,CDP Cities,public,No,721599,2016,POINT (43.589 -79.6441),2020-06-25T04:52:51.327
2019,834406,Municipality of San Pedro Tlaquepaque,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,664193,2015,,2020-06-25T04:52:51.327
2019,50154,City of Turku,Turku,Finland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities,WWF",public,No,191000,2018,POINT (22.2666 60.4518),2020-06-25T04:52:51.327
2019,49344,City of Raleigh,Raleigh,United States of America,North America,CDP Cities,non public,No,469298,2018,POINT (-78.6382 35.7796),2020-06-25T04:52:51.327
2019,54066,City of Fort Collins,Fort Collins,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,170100,2018,POINT (-105.084 40.5853),2020-06-25T04:52:51.327
2019,58530,"City of Northampton, MA",Northampton,United States of America,North America,CDP Cities,public,No,28549,2010,POINT (-72.6144 42.3048),2020-06-25T04:52:51.327
2019,68385,Municipio de Chorrera,Chorrera,Panama,Latin America,CDP Cities,public,No,,0,POINT (-79.7736 8.88289),2020-06-25T04:52:51.327
2019,54651,Prefeitura de Santo André,Santo André,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,676407,2010,POINT (-46.5167 -23.6583),2020-06-25T04:52:51.327
2019,54409,City of Espoo,Espoo,Finland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,283632,2018,POINT (24.6559 60.2055),2020-06-25T04:52:51.327
2019,31165,Stadt Heidelberg,Heidelberg,Germany,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,147437,2018,POINT (8.67243 49.3988),2020-06-25T04:52:51.327
2019,834347,Seberang Perai Municipal Council,,Malaysia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,1085000,2019,POINT (100.383 5.38333),2020-06-25T04:52:51.327
2019,58595,Municipalidad de Belén,Belén,Costa Rica,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,24000000,2017,POINT (-84.1503 10.0035),2020-06-25T04:52:51.327
2019,59166,Municipalidad de Independencia,Independencia,Chile,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,100281,2017,POINT (-68.8154 -32.8421),2020-06-25T04:52:51.327
2019,54075,City of Lakewood,Lakewood,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,155000,2018,POINT (-105.081 39.7047),2020-06-25T04:52:51.327
2019,36491,Comune di Pesaro,Pesaro,Italy,Europe,CDP Cities,public,Yes,,0,POINT (12.895 43.9012),2020-06-25T04:52:51.327
2019,840936,Prefeitura de Guanhães,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,60374,Alcaldía de Ibagué,Ibagué,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,564077,2017,POINT (-75.24 4.44851),2020-06-25T04:52:51.327
2019,50544,"City of Aurora, IL",Aurora,United States of America,North America,CDP Cities,public,No,200965,2017,POINT (41.7606 88.3201),2020-06-25T04:52:51.327
2019,49787,City of Benicia,Benicia,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,28174,2017,POINT (-122.159 38.0494),2020-06-25T04:52:51.327
2019,58485,Abington Township,Abington,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,55310,2010,POINT (-75.1195 40.1241),2020-06-25T04:52:51.327
2019,35887,Ajuntament de Valencia,Valencia,Spain,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,792086,2018,POINT (-0.3763 39.4699),2020-06-25T04:52:51.327
2019,35268,City of Boston,Boston,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,683015,2017,POINT (-71.0598 42.3584),2020-06-25T04:52:51.327
2019,60417,Municipalidad de San Carlos de Bariloche,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,112887,2010,,2020-06-25T04:52:51.327
2019,54627,Prefeitura de Joinville,Joinville,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,590466,2019,POINT (-48.8407 -26.301),2020-06-25T04:52:51.327
2019,36289,Comune di Caserta,Caserta,Italy,Europe,CDP Cities,non public,Yes,75430,2018,POINT (14.3333 41.0667),2020-06-25T04:52:51.327
2019,831620,Yaoundé 3,Yaoundé 3,Cameroon,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,476016,2018,POINT (11.31 3.52),2020-06-25T04:52:51.327
2019,840328,Municipalidad San Pedro Carchá,,Guatemala,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
